sentence,score
"Hey, I reverted your edits on recognition because the statements were already relayed in footnotes, which I hadn't realised when you brought it up on the talk page. Did you want to move the statements to the main text?",0.5240573155
I really like the template you used at <url> but it dosen't seem to exist on the WP:Vandalism page. Where can I grab it?,1.079387177
I had to revert another one <url>. How about that protection?,-0.6780685583
Hi Gareth. I was wondering if you could point me in the right direction for learning about building a wikipedia profile?,1.067862111
"If she's been in a lot of porn movies, doesn't that show she is famous. Can't you undelete it and then let it go to a AfD discussion?",-0.5336875267
Back on topic Jigglyfidders; I totally agree with Deconstructhis on this one. What will you do to address this issue?,-0.5894068513
"Evidently, I don't have enough consciousness, because I haven't the foggiest idea of what you're talking about. Could you tell me?",-0.9998514679
"Done. I may have missed a few links when copying them across, so could you please look through it just in case?",1.406913483
Could you please clarify who the new users were exactly that you considered to be part of your 'sock farm'? Or did you not even bother to research before making such claims?,-2.16494939
"Also, in accordance with <url>, I think the Turkish Army Corps should be 3rd Corps, 4th Corps, 5th Corps, not III Corps, IV Corps, V Corps. What do you think?",0.6394818801
"Jeff3000, thanks a lot for your help with the article. But I'm just curious - why was the link to the article for ""Advent of Divine Justice"" deleted?",1.318105952
"Mel, is the above comment from you? If not, could you please respond?",1.013302981
"Thanks. Aside from rewrites and creations (which I've no mind for), anything in particular you see that I should focus on, or is it going okay?",0.970407812
"Hi Khoikhoi - I see you deleted a previous incarnation of a pan-Arabism article which seems to be resurfacing under variant names, and is now at <url>. This doesn't read to me like an encyclopedia article - do you have any thoughts on whether/under what criterion it should be deleted?",0.7036540009000001
Actually it was a compliment. Does that count as an 'issue'?,-0.77839952
"Hi Steve, I've added refs & cites to this article. Do you think it still needs a warning about lack of refs/citations?",0.9892285524
"Seems like <url> has conveniently ""quit"" the wiki all of a sudden. That wasn't one of ''your'' sockpuppets, was it?",-1.45129422
You do realise this is complete rubbish - it's already been speedily deleted once if you check the logs. I can't see any advantage to having this crap floating around for 5 days - can you?,-1.920509834
How can people edit them if it just redirects? Did you think about that?,-0.935988856
What do you mean they are not related to the scope of <url>? Like which articles?,-1.465532846
Thanks for the detailed reply. Can a random admin who notices the image with the speedy tag do something useful to fix the situation?,1.10897982
"Hi, I noticed that you've pointed out an accuracy in the restoration of <url> used in the article. I've just started up a review page for paleoart here, and started a section for that image: <url> Would you mind commenting on it so it can be fixed?",1.170661209
"Thank You. What is ""The Prince of Santorini"" anyway?",0.5727559566
"You said: ""I am just upset that you are harassing a person who seems to be trying to better himself and his relationship with fellow wikipedians."" First, I'm harrassing no-one, and it would be better if you didn't make such accusations. Secondly, what evidence do you see that SS is trying to do anything of the kind?",-0.5985775960999999
"That's still not the original source, and after searching through a few pages on Flickr, I'm assuming the original is all rights reserved anyway. Can I ask why you believe it is public domain?",-0.513198673
Anytime. How do you like this closer crop?,0.7515482559000001
Why did you delete see also section in Puerto Rico? why did you delete the political parties?,-1.338614534
See my comment on the talk page. How did this ever get to DYK?,-0.4492086226
"Hey, thanks for your contributions here :). Would you mind referencing them to conform with wiki-policy?",2.468366686
I wasn't sure whether you were actually reading anything because facts seem to bounce off of you like bullets off of Superman. And you accuse ''me'' of fantasies?,-2.71700335
Noticed your comments on the <url> talk page. What bands/styles are you into?,0.5779751865999999
"We have a <url> page on <url> which, we suspect, may be in Slovenian. Could you have a look at it (whether it is Slovenian and, if so, whether it is worth translating)?",0.6296508753
"One more thing. How is the policy of ""you're not allowed to block someone for personally attacking you"" unworkable?",-0.5233642872
"I know, I looked it up and fixed the article, but it was annoying that you just changed one small thing making the page contradict itself. What's the use changing it if the reader will have no idea what's going on?",-0.8587531401
"Hi, I have cleaned up this page and, in the AfD, identified many other sources and additional content. I wonder if you would reconsider your delete !vote please (I will do the necessary expansion as and when there is a reasonable expectation of it being kept)?",0.5535518665
"I note also that so far you seem to be the sole editor who favors deletion, while several have favored retention of the article, possibly with editing. Could it be that your view does not command consensus?",-0.6101070103
Would you email me with any points/incidents you especially want me to be aware of? Do you think Jimbo will be willing to pass this to the arbitration committee?,0.614803585
"4. I had once felt that the Euroleague, Italian and Greek leagues were the top leagues. If I were to choose selected European leagues from this page <url>, do you have any thoughts on which ones are important?",0.6192770518
"I have noticed that your objection to someone who unilaterally stops a straw poll. What, then, do you think of somebody who unilaterally ''starts'' a straw poll?",-0.789407616
"Thanks a ton for looking that up for me. For the purposes of a citation, what are the page numbers for the whole article?",1.035626913
"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",0.6246760942
"Thanks for the help! That info should be on <url> in easy to read form, no?",1.030296239
I wasn't sure what you mean by making the title a clickable link. Can you show me how to do that?,0.6924751915
You do not appear to have alerted the other previous Delete advocates yet. May we take this as a tacit admission that actually you ''were'' intending to skew the deletion review?,-1.637575629
Calling all changes for vandalism just because you don't agree with them is NOT the way to explain why you reverts edits. May I suggest that you actually learn what vandalism actually means before you use the word?,-1.728382454
I say - are you a sort of picture finder? You couldn't find one of John Bowlby could you?,0.5981627503
And now you undid my declination of that one which was copyrighted. Would you ''please'' quit undoing my declinations?,-1.700766348
May I suggest you actually read the article before claiming it not to be nonsense and removing my CSD tag? Are you an admin?,-2.322239335
Done. Comments?,-0.5371695961
"I see you moved and renamed... um, it... to <url>. Are you sure about that, given the conventions at <url>?",-0.6728578870999999
Wow! How did you find this?,0.6331765655
"Hi, ixb4d like to know why are you constantly removing all information i put in your scm comparison about Plastic SCM. donxb4t we have the right to show there our information as the rest of users?",-0.6709962949
"Thanks for your help on this, it's much appreciated. Should I delete my request for checkuser?",1.716789554
"I couldn't find your ""email user"" function. What's up?",-0.6319956317000001
"When I wrote <url> I was not quite sure if it was a synonym of <url>, and hence did not perform a merge. Could you clarify if they are indeed the same, and if so whether we should merge the articles?",0.9377117722
"Back when the Nirvana article was a COTW (in like September I think) I started working out a ""Musical style"" section on a userpage, but never finished it. Would you like to help out with it?",0.8769541502
"Hi Pete- The user ""Darmi"" on <url> says that footnotes are used on Wikisource, and he has two pages to show for it. What do you think?",0.7404350234999999
"I noticed your ""Original Research"" notation for the section on weights and measures in the article in Liberia. Could you explain in more detail your concern and how it might be remedied?",0.5489473767
"Sure. I have to warn you, though, the file size advantage has pretty much been lost since SVG font rendering went the way of the dinosaurs :) Do you make a point of having the border, or can I leave it out?",0.91265226
"And what, may I ask, is ''your'' relationship to Hammersoft? How did you come upon this matter?",-0.8256791084
Hi! Could you consider speedy deleting <url>?,0.6918973057
"Hi Orlady, I wanted to seek your advice....Information on FIBAA is available in the German language on Wikipedia : http://de.wikipedia.org/wiki/Foundation_for_International_Business_Administration_Accreditation. Is there any chance to have it in English?",0.594558989
I'm afraid <url> is slightly under the 5x expansion threshold. Could you please see my comments at <url>?,0.9568104611
"...cause I feel like a petulant kid, posting it. But: ""We have three volunteers: Awadewit, Mike Christie and Wrad."" Given that I, you know, proposed the countries idea, wasn't it obvious that I was volunteering?",-0.8141941779
"So you deny you did anything wrong Jason? And we're all Nazi's persecuting you, Itake and Uncle Davey?",-2.207666112
"On reflection it's up for GA peer review, preparatory to trying for FAC. Would you care to <url>?",0.609391721
"While browsing wikipedia for missing pages to write i saw it on your things to do list. Assuming he's a poet, do you mean <url>?",-0.5162188725
"I've nominated a biology-type article, <url>, at <url>. Would you be interested in reviewing it?",1.035979212
..is indeed a sick and boring life. Where do I sign up to give you your celebratory sexin'?,-1.21164475
I've made a start to putting the list in chart form at <url>. Can you think of any other columns to add?,0.9716449721
"Which link are you referencing? Anyway, TTN, that another phony or is that you on WikiQuote?",-0.5977439855
"So you see KV, just in case you missed the point, you are in the naughty chair in the naughty corner because of your own baloney, baloney that you bring yourself. Now, didn't you like that story?",-2.2996176530000003
wants to move from a free nation like th US to a tyrannical country like the UK. Give me an honest opinion Haunted Angel what do you yhink of him?,-0.4810995776
You're still missing the point. How do the two sites meet <url>?,-1.246299861
Your bot has ruined the formatting on ref 2 in <url>. Would you care to either call off the bot or suggest an alternate formatting that will work better?,-1.16765446
"Hi Cmadler, I've written a new ALT hook at the <person> that I think addresses your concerns. Could you sign off on the nomination?",0.7590874854
Nice photo! Could you help answer a question (<url>) at the Reference Desk related to the picture?,1.7589168919999998
I did not think that was a refinement. How were those categories not appropriate?,-0.9719453928
"I am looking for help improving the dermatology content on wikipedia. Would you be willing to help, or do you have any friends interested in derm that would be interested in helping?",1.6450824119999998
"The section starting with '''a philosophical defeat, etc''' is somewhat informal in style. Could you try to eliminate solecisms when you get a chance?",0.56447136
you have been following me around all week reverting my edits. what did i do to you?,-1.425341697
"- millions of people are using it to get help our service is free of charge. Since it's a tech support site you can't claim that it's not related to the article either (if you disagree with that just google for ""consumer electronics tech support"" see who comes first).We are here to server the community - why do you find it so offensive?",-0.7893182768000001
Thanks for protecting this. Perhaps no longer needed?,1.072916112
"Oh that's charming, so instead of making a personal attack on a single editor you made it on a class of editors. Does that somehow make it more ok?",-2.125316919
I have no clue. Isn't there a WikiProject on radio stations you can ask?,-0.7945308703
"In short, based on the sparse information provided by outsiders, I would like to work constructively with you (and others) to whip the article into shape, as its presence seems warranted but the article is unlikely to garner necessary details from random contributors. What shall I do next?",1.203712122
"<url> Well there is no name to the byline, which an article in a newspaper usually has, op-ed or editorials not so much. Do you not think you should have gone to talk before reverting btw?",-0.590993741
"Hey, I saw your article on the ''Mosambique'' in the Good New Article search results and looked at your other contributions, and I see that you do a lot on naval history. Would you be interested in helping me to expand <url>?",1.4349702919999998
"Not according to the history on <url>. Can you give me a link to follow, please?",0.7932688424
I have listened to the beginning for your recording of Thomas Jefferson and nothing is mentioned that Thomas Jefferson owned slaves or Thomas Jefferson and Sally Hemings. Why?,-0.8085962789
"So I have no authority and am not the chief ed, but you have the authority to give me chances. Are you the chief ed?",-0.7021375198
"I don't really get it. In your terminology, is there someone practicing Germanic paganism who is not a neopagan?",-0.4948256296
"SudoGhost, just a question. Do you think that simply calling someone's edits disruptive is very specific?",-1.06425065
"So far so good? Drop me an email sometime, ok?",0.8586512581
Good advice from Garion96 there. Would you please come to the talk page of the template and voice your opinion?,1.050609566
I see that KarBot is editing User Talk Pages. Is this deliberate?,-0.5091235447
"There's nothing in your history besides editing my page, so I'm not sure to what you are referring. What page are you talking about?",-0.9470973692
"Jason, how do you view your phone call to tlc's father&pastor in the light of the Biblical conflict resolution process? And in the light of the Wikipedian conflict resolution process?",0.6010552408
Your comments have been extremely helpful. I'd like to put this FAC to bed soon; is there any chance that you might be able to finish off your review of the article this weekend?,1.034622151
"Anomie, thank you very much, this is a great tool. Why isn't this a Mediawiki gadget ?",0.5950243384
"I'm curious: how do you make those beautiful coats of arms? Do you have a script that generates them from the heraldic descriptions, or do you make them by hand?",0.8559269014
"I moved '''Engine Arm Aqueduct''' to <url>, because there seemed to be much more content about the canal than the actual <url>. Does that seem reasonable, to you?",0.9516354757
"Hey, long time no seeing! How's stuff?",1.134583314
Same with the vandal over at <url>. I don't think enough people watch that page to get a consensus on protecting that page--what can be done in the meantime?,0.6443428747
Thanks for providing the IPA of <url>. can you help further in copyediting the text?,1.222893649
I don't think anybody wants the stale uninformative old Victorian results infoboxes. Can you gain consensus before deviating?,-0.5716893910999999
"A redirect works exactly the same way regardless of whether there's a space between ""#REDIRECT"" and the target article's name or not. Why bother removing spaces from the redirects if it doesn't change the functionality at all?",-0.666629093
Thanks for identifying it as self created. What license do you release it under?,0.7195585723000001
"Yeah I'd be happy to look at the list, however can't promise much! Shall we discuss it on the article's talk page so that any comments are in the relevent place?",1.20705302
"Hi Zaps, I've noticed that you edited the abovementioned article. Could you please provide your sources?",1.061667817
I need to read more about what exactly a pastoral opera is supposed to be. Perhaps it should be a supercategory?,0.8319200023000001
I got the page fixed. Sorry I had to do it several times on the page but it wouldn't let me revert it to before the IP user vandalized it how do you do that?,0.7747795978
There are quite a lot of <url> on Wikipedia. What's wrong with adding <url>?,-0.5834917383
Iulius! Could you provide exact reference of article u017dirmu016bnai part ''Demographics'' ethnicity composition?,-0.4807208588
You recently uploaded <url> as being in the public domain as its copyright was not renewed. Does the book indicate that its copyright was not renewed or do you have any other reason to believe that the L.A. Times did not renew the copyright?,-0.4816345089
"Great- so bump up to around ten selected pictures (selective choices, obviously) and then you feel it is ready for FPOC? Is there anything you feel the portal is obviously lacking?",0.6908154939
"Thanks for pointing out a problem with the image licensing ... I must admit despite being a seasoned contributor I find this image licensing stuff pretty confusing and hard to get right .. are there recommended examples of standard things like book covers, album covers, paintings etc? Have I done the Jonah cover ok now, or not?",1.085838146
I saw on the status page that you have a free spot. Would you be able to coach me?,0.6600551208
"Hey, I saw you edited the Dark Tower Series page. I was just wondering if you were a fan of the series?",1.076328118
Did you upload ''Image:1111.jpg'' to make a point about censorship? What exactly is your intention with that image?,-0.7300840547
"<url> Honestly, I'd like to know if you really are defending <url>. Do you really believe that they were justified?",-1.130422857
"Why did you revert my edits on that page? You say it was unsourced but it was sourced, I put two references to two fair sources (not blogs nor politicaly bound), so why did you remove them?",-1.824777045
Why would one want to re-create GNAA??,-0.8910106584
"I fail to see how you call copyleft ""selfish"", but are fine with the idea of totally proprietary licenses. Wouldn't those be even more selfish, then?",-1.494153492
But ''you're'' the one branding his work as anti-Semitic! See what I mean about bad faith?,-1.293726166
"Actually, I counted 2 sets of <url>. Can he be blocked for 48 hours?",-0.5991821397
"Heh, thanks. Do you know of any scripts that might come in handy?",0.9559627932
Why did you block tanner1996 that is me I was going to choose Nascar1996 but someone else is using that name??????????,-1.981101669
"Well, now you've got me puzzled. If you think he's a sneaky vandal, why did you revert my reversion of his numerical change?",-0.7002579856000001
"With all due respect, that is going to take ages. How can one create a 'Bot' to do all this for me for <url>, <url>, <url>, <url> and <url>?",1.171748211
"In the <url> article, is polar mount correct? It might be improved by a bit more detail about how it works, perhaps?",1.276047205
Quite welcome. Doesn't Huggle use rollback when available and applicable (last several edits were by the same user)?,0.7790145626
I'm very impressed with your work getting Niagara County's NRHP list filled out with pictures and articles! Did you take most of those new pictures yourself?,2.02492676
????,-0.8489152011
"Hi, I see that you added the etymology section of the <url> article. What does ""RatCE"" mean?",0.5533735933
I saw your comment on Jimbo's talk page about plagiarism and copyleft. Would you have time to have a look at <url> and <url> (where most of the discussion has taken place)?,0.8891975484
Sigh. Was this renewed attack necessary now?,-1.584744474
Thank you for taking the time to dig up the references. Are you planning on integrating them into the article sometime soon?,1.5899746030000002
"<url> posted a wonderful grammatical analysis of the ""has/had"" thing, another editor agreed, so I'm thinking we should make another request for the change, using Bluewave's post as the basis. What do you think?",0.7371004893
I haven't. What are you referring to?,-1.15033553
"Thanks. BTW, there aren't any others that I've missed, are there?",0.6895135279000001
He's taken the notice down. Doesn't this count as belaboring the point?,-0.9486938268
"Ack, hit the wrong button? How do you manage that?",-0.5318436078000001
"I see you've created <url> which I think is great. Would you be able to add the template to the top of the category page, as per its parent <url>, so people can paste it to the top of Talk pages?",0.6770569439
<person> I find this conversation remarkable given that you have twice opted to edit war over referencing format to the detriment of an article's quality in the last 24 hours on <url>. What gives?,-1.725066915
"Ok, that's no problem. Can you recommend any other users who would be able to train me?",0.978724981
How did I vandalize!!??,-1.673926519
I've been talking to Bill Oakley on Twitter and he's going to direct message me a few minor changes to his article. Do you have any suggestions for how that could be acceptable as a source?,0.8631281939
"Am I indeed ""dishonest"" by responding to you? Is <url> correct?",-1.159979088
Thank you for closing out this debate. Can you please restore the history for GFDL purposes?,1.723452496
I don't know why claim that you reverted vandalism (rv edit summary) when to me they appeared to be good faith edits. What exactly was the vandalism?,-0.8645698682999999
"Don't worry about it. Take it easy, keep the ranting to a minimum and the productive editing to a maximum :) And you're still not convinced you should get an account?",0.6645519307
"You mean ""the higher solubility in the ocean""? Solubility of what?",-0.6819526275
http://en.wikipedia.org/wiki/User:Mheart did the copyedit for the Japanese flag article and it was completed today. Is there anything else other than a copyedit that you need for this article?,0.6630095415999999
"Sure, I'll have a look at it. It looks like it needs a bit of a copyedit though, hope you don't mind?",0.6376833078999999
"Number of articles on South Slavic languages is now pretty high and I'd like to add '''Category:South Slavic languages''' as subcategory to '''Category:Slavic languages''', possibly with subcategories on individual languages. The catch is, I don't know how :-) -- could you point me to relevant Wiki links or start the job yourself and let me finish it?",1.019864935
"""Odder"" in what sense? Also, why are you still delaying?",-0.6074499883
"Making edits vanish without a trace would be ''extremely'' difficult to do u2013 only full <url> could do that, and I can assure you the oversighters wouldn't do such a thing just to allow somebody to cover their tracks. Maybe you are mis-remembering something, about edits that were in fact on some other page?",-0.8204223717
"Started, shall we post on the <url> page and ask for others to collaborate. Is that a good use of the WikiProject?",0.609172368
Sounds good. Could you drop Fritzpoll a note?,0.6550275021
"Huh, looks fine to me. Maybe this computer just lies to me to get me to shut up and stop complaining?",-0.8165607993999999
"Deleting Val Klassen's page. I redirected it to the creator's talkpage, wasn't that enough?",-1.3688779080000002
I like the image of the Finnish lighthouses. Do you know if it is for sale anywhere as a poster?,0.7140931079
"So you are still sidestepping the question. Please answer it directly: please answer my question, clearly: are you saying is that you cannot use the wiki to edit cooperatively with other people on the same text, or are you saying that you can use the wiki as it was intended and edit a single text cooperatively?",-0.4637258193999999
I noticed that you have a little note at the top saying your status. How do you do that?,0.5988317032
Thanks for letting me know. Is it considered a subspecies?,0.9385327659
Picking up your challenge. You a big fan of skittles or something?,-0.7626945203000001
Okay thanks I'll try it! DId you choose the pictures yourself?,1.260428074
Don't add any more trash to the article. Got it?,-2.617203862
"What, my dear, will change the fact of your poor anargumentative technique??",-2.152445625
Why do you have a problem with the inclusion of Lady Bristol's persona prior to her 2nd marriage? And to the inclusion of Somerset's son-in-law?,-1.032672027
Hi. Is there any chance of getting <url> unblocked from making edits on Wikipedia?,0.8118025140999999
"Unfortunately, I have no clue what you mean. Can you point me to a page that has such a feature?",0.6275291888000001
Yes. Need help?,0.5884102792
"Hello, it was requested that some of the details be removed so as to make the article a bit more general. Is that ok?",1.055432151
"How's tricks, JRM? Lying kind of low, aren't you?",-0.5301464472
"I noticed you added the Jean Chretien link to the homepage, which is nice, but you didn't put any comment for the changelog and you also didn't bump of the last article, you bumped off the 2nd last article. Why?",-0.5020554564
"I was going to be the first, but now I'll be the second. Do you have any idea who that Oppose !voter was or why he was so upset with you?",0.701466956
"Why delete the page <url> with no explanation, as an act of deliberate vandalism? Why did you do it?",-2.231103564
"<url> - You made a bold edit, I reverted and now we discuss. Is there a reason why the Wikipedia editor generated filmography should be deleted and replaced by a link to an outside site?",-0.6211051663
I figured that. Is there anything else I need to do?,0.6556264921
Done. Does Adam Hunter need your disambig-style touch?,-0.4984321783
I'm not sure what you mean by pointing out that votes were placed before the version you created. Could you elaborate?,-0.626972517
Where does it say in the policy that it doesn't apply to good users? Where in the policy does it say only soft blocks should be performed?,-0.7001890912000001
Being too efficient can be detrimental - what if I was doing it in the wrong order - does that allow my reversion if indeed I do utilise the abbreviation? A simple enquiry might have been in order?,-1.152854434
"As a side note, I'm slightly amused that on the one hand, you caution me not to ""encourage"" the penguieater troll, explicitly striking out the ""mocking"" part, but then in the same breath you sign the finding that cites those same penguin diffs as evidence of terrible insults and intimidation. Slightly inconsistent, perhaps?",-1.091954329
I don't think I'll have the time to keep the flies off it all week but I'll have a go (I might get around to incorporating Caitlin Moran's detailed reviews too). Could you not semi it as well?,-0.638529417
So how come he can have all types of slandereous links on his wiki page? Don't you think being an admin you should delete them?,-0.8933524745999999
"I'm loathe to come running to an admin, but Gregcaletta is just making the same edits that I had undone before and made objection to on the talk page without any attempt to address the previous objections on the talk page. Now what?",-0.9430737788
"I removed that second paragraph entirely, since the information is covered in the article. Do you feel that the lead should be larger?",0.7117676919
"OK, so a website might not be reliable even if its sources are (despite the convenience in showing both on wikipedia for guidance, as mere reading material). But what you failed to explain is... WHY IS THIS PARTICULAR AND UNMENTIONED BY THE RULES WEBSITE UNRELIABLE?",-1.108776266
"There may not be a lot of situations like this, but there will definitely be some. I was wondering if there is any kind of invisible comment that can be added to the article in these situations so that the report doesn't include it, or if you have any other thoughts about how it might be possible to handle this situation?",0.8409160484
"SPI is not for just simple yes no answers. Why did you not warn the Minneapolis IP, they are warring as much as Bb23?",-0.6618315228
Thank you ''very much'' for partaking in my effort to have a listing of stable article revisions. How do you suggest we get this project off the ground?,1.732400125
I tagged the most recent article. Aren't there guidelines for public history in your state?,-0.5980987304
"I hate to roll back 26 edits in a row, but I see a lot of good stuff, a lot of questionable and non-NPOV stuff, not much (if anything) in the way of citation, and a ton of misspellings. Can we discuss these edits before imposing them, please?",0.6222036017
"Since I have not been able to get an answer to this on the project page, let me ask you directly: Did you receive Durova's ""secret evidence"" prior to the blocking of <url>?",-0.9060631069
"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?",0.8676826068000001
"Thanks for voting, even though you didn't support. Can you tell me where you thought I was too aggressive?",0.9828342198
"I'm disappointed that your first response here was to revert me without discussion, and to assert a consensus that was not apparent. Before you choose to revert me again, can you ''please'' participate in the discussion at WT:RD?",-1.134255679
A proposal has been made for the above WikiProject at <url>. Would you be interested in contributing to it?,0.8394504512000001
Im sorry to see that you withdrew. Maybe next time?,0.7211636237000001
It's a low-profile page in the sense of not getting much attention from editors. Why do you think addressing Luther's views on grace is necessary to understand contemporary philosophy?,-0.6610487403
"Thanks, the logo looks much better now. You wouldn't have a logo for the two predessesor clubs by any chance?",0.929719756
"LOL, I can't believe you reverted Kizzle's deletion of my summary at S & aQ. Did you actually like my summary?",-0.6153778396
I have started to fix it. Can you help?,0.9184649343
"Also, u201ccould be expectedu201d? By whom?",-0.6816233772
"Thanks, I think Angel Mendez will be a good story for the portal. What do you think?",0.9802255969
"LordAmeth-- once again, many thanks for nominating me. I have a question, though-- I noticed that the process was ""scheduled to end"" at 16:52 today, and we're past that now...what happens next?",0.8618115262
<url> suddenly has a bunch of new entries for today. Did you change the program?,-0.7185888648000001
Thanks for the cleanup. Why did you delink the songs and Weird Al's album?,1.131727333
I'm confused. Why did I get a user warning relating to this article?,-0.4547933597999999
This is irritating. What browser are you using?,-1.393453861
"I'd really like to keep the image, just because it's of a Medal of Honor winner. Is there a way to shrink the table, or another place in the article (Like the Footnotes section) where the image would work?",0.5987182435
"Having said that, I don't want to drive anyone away just because they can't write well. The question is, where do you begin?",-0.9196936949
"I figured I would ask you directly, since you objected to my original draft, and it seems to be difficult to workshop specific problems in the general discussion taking place at <url>. How is <url>?",-0.5538337753
"As I said in the summary when moving him away from <url>, for the last twenty-six years of his life he wasn't a priest. Perhaps I've missed the part of the naming convention which requires 'priest', could you please say more?",-0.655132959
I know this is a bit outside your usual territory but I wonder if you would be interested in helping us get <url> to FA status in time for the 50th anniversary of the line's closure on 10 June 2011? A question has also arisen in connection with the proper referencing of a journal article using the sfn template: when quoting a journal article - say from January 2010 - should the correct formulation be <nowiki><person></nowiki> or should the month be dropped?,0.6633473916
Hi - how's it going? Do you need more time?,1.630581644
"Instead of another 3O, why don't you put in a <url>. And no, it's not a threat - it's an observation - why don't you <url>?",-1.2757935740000002
Hello? Whom do I speak to to become a <url>?,0.5284336242000001
You know there's no excuse for the edits you're making related to your position at <url>. This has to go to <url>; would you like to make the report?,-1.570315604
Sigh. Did arbcomm teach you nothing?,-2.083224131
"I'll unblock you if you give me some confirmation you've understood this and you are prepared to discuss the article through the proper channels, calmly and politely. So, cool down please, okay?",0.9838586318
"I've tweaked it further: It's now accurate, to within my ability to describe a complicated subject, but rather too complicated. Can we simplify it without losing precision, or, alternately, put something before the precise definition that's a bit easier to understand?",0.7181992618
"Eh? No, those facts were correct, why do you think they were not?",-1.721926385
"Very well I won't contact you anymore. Geez, whatever happen to the spirit of collaboration?",-1.711761384
"Thanks for that, hopefully I have input this correctly. This page also seems to be flagged due to several issues, surely these can now be removed as the page has proved its worth as much as pages like <url> have?",0.99653763
"MONGO, today you speedied this article as a non notable character. Surely you know the non notable speedy criteria is for real people, not characters?",-0.6617533047999999
"OK then. What's your problem with putting this in the lead : ""is one of the <url> counties of the <url> and "" ?",-1.501046339
"What is unreliable about the newspaper article reports about the protests in Meliti, Lofi, etc? Are you alleging that the protests against the Greek military did not occur?",-1.289542134
"While editing the COIN page regarding Ciplex, I accidently broke your sig. Since I don't want any more flame, could you please fix it?",1.102925698
"What, you are saying that nothing published at mises.org is a reliable source? What is your basis for asserting that?",-1.735887211
I thought that only section tags go into sections while the article tags go to the top of the page so they could serve it's purpose. Is there a Wikipedia guideline that can substantiate your revert?,-0.574062532
Where did you get the tracklist for the album? Can you please drop me a messafe with the link?,1.318247951
"I haven't done an 'official investigation' but perhaps it would be revealing. Alright then, save us the time...enlighten us--how many links have you added to WP that are owned by Stephen Barrett?",-0.8456555405
"Just one more thing: The <url>' logo was re-made as a vector image a little while ago, but the colors (especially the skin), really seem to be off. Can you fix it?",0.7051859462000001
"Thanks, but I am now having trouble finding it. Any suggestions?",0.6633157325
This is great so far! What do you feel you need help with?,1.176758363
Can I ask: was this really the implication that you intended in making this change? And do you really think the RfC expressed consensus support for such a position?,-0.6781929515
"Yeah, I already noticed that. Why can't people can just edit in a responsible fashion, or through ''discussion with others''?",-0.7099364732
Thanks for the referrence. Do you have any other response to the Bozo who doubts notability?,-0.9896352351
I asked some questions in the Criteria for Inclusion section on 20th Dec but no-one has yet responded. Can you take a look?,0.9651325637
"The flag ""visible=yes"" means a comment on the page is made visible, not that the page is visible in search engines. Why did you remove flag?",-0.6709653896
"Thanks for the help on the sides of leather question. I'm interested in citing the dictionary in the article as a reference for the meaning of ""sides"", but I'd like to have a little more data first u2014 what year's edition of the OED did you cite?",1.62479288
I note that you've edited since this was brought up here. Could you please respond?,0.5361753384000001
OTRS. At this point why not try?,-0.8584560172
"Hi Steph - this would be a fine article, but its already pretty fleshed out - do you have a specific sub-topic regarding propaganda films that you'd like to write about? Have you found some research about propaganda films that you'd like to synthesize?",0.5946852372
"Why the removal of the citation dealing with coriolis? Was the proof not within the citation, or was the citation not considered primary?",-0.1492912381
"No, just admire them from a distance of a couple of centuries! You?",-0.6258680839999999
You see how time consuming and annoying it is when a person keeps on telling you to provide a source. Why do you want ''Michael'' to be just another compilation album?,-1.042410462
"I took a quick look and I'm not up to reading through it properly at the moment. :) I'll be back on here tomorrow morning and I'll have a look then, if that's OK?",0.6104296547
you could have started the discussion yourself. How can you say there was no consensus against the edits if there had been no discussion at the time you were doing the reverting?,-0.5269527265999999
"I see you've added <url> to the category ""Jewish-Canadians"". What is your source for this?",-0.5733661004999999
That is why I suggest the following: either we refer to him as u201cSouth-Netherlandishu201d (like he is described on the Dutch Wikipedia page) or we omit the nationality completely and we just mention the cities he lived in. Does this seem acceptable?,0.8539932009000001
"This is helpful for automatized transfer scripts. By the way, did I get the location tag right on <url> :-) ?",1.106053022
"One question - how come the page is marked as ""in dispute""? The data that is currently posted isn't in dispute, correct?",-0.5028251482
"its - it's - its - Sheesh ! Thanks for fixing :-) Scary, huh?",0.5538282127
-- Bit confused by your DYK nom. Surely the world's first gasoline automobile was created by <url> four years earlier?,-0.7778692208
"uh, okay lol :) no, i dont think i am (although i dont remember drinking any at all..), and um? okay?",-0.7257178059999999
"Thank you for the tip Javier. As I've never done a FL before, can you take a look after I've completed the list?",1.62812087
Good work maintaining the Tibet page i seems to getting an increasing amount of traffic!!! Is our Chinese friend still persisting?,1.122941009
To ''Arbcom''? Aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,-1.250513053
Girne. Sen?,-0.6125146411
Hello? You going to answer this?,-2.254306312
"Well, in that case we should simply point the shortcuts to where they originally pointed, which in most cases is unrelated to both VIE and VINE. That sounds like a fair and neutral compromise, no?",0.7128559245999999
"Fair enough on the general murder victims. But Kriss Donald was British, was he not?",-0.5299656284
In my opinion that would be more constructive way to approach the solution. What do you think?,0.7020653084
"The review has been up there for something like six weeks, I notice. Think you'll be able to take care of those last couple of things?",-1.094270792
